"Gene1","Gene2","adenoma_cor","adenoma_pVal","CTRL_cor","CTRL_pVal","zScoreDiff","pValDiff","empPVals","pValDiff_adj","Classes","type","abs_zScoreDiff"
"Rhizophagus clarus","Phytopythium vexans",-0.13803798596824,0.00972082678447617,-0.166331349042703,0.000128796420752364,-0.418199770398349,0.675801063638604,0.598666666666667,0.839980581621477,"-/-","Eukaryota",0.418199770398349
"Aspergillus kawachii","Cordyceps sp. RAO-2017",-0.00165517505837428,0.975385386725694,0.0272709839646454,0.532966959705896,0.417717267366347,0.676153845949008,0.599135135135135,0.839980581621477,"0/0","Eukaryota",0.417717267366347
"Alistipes sp. 3BBH6","Pseudocercospora musae",-0.0698969545112704,0.192039154096577,-0.0410720776117045,0.347611253456803,0.417471807251862,0.676333341516514,0.599531531531531,0.839980581621477,"0/0","Intersect",0.417471807251862
"Prevotella intermedia","Pneumocystis murina",-0.13999040750397,0.0087277587964345,-0.111542452775174,0.0105381315605761,0.417346765385806,0.676424786909883,0.599783783783784,0.839980581621477,"-/-","Intersect",0.417346765385806
"Porphyromonas asaccharolytica","Naumovozyma dairenensis",-0.0361883541603194,0.499789327317738,-0.00734398363635452,0.866683205956057,0.41666512775459,0.676923364804764,0.600324324324324,0.839980581621477,"0/0","Intersect",0.41666512775459
"Dialister pneumosintes","Pichia kudriavzevii",-0.0083281759264037,0.876623261342957,-0.0371706115482127,0.395353215520477,-0.416655425146632,0.676930462715409,0.60036036036036,0.839980581621477,"0/0","Intersect",0.416655425146632
"Porphyromonas asaccharolytica","Streptococcus anginosus",-0.0169385396720873,0.752169424037182,0.0118863576888416,0.785844163584907,0.416189113126012,0.677271625544834,0.600576576576577,0.839980581621477,"0/0","Bacteria",0.416189113126012
"Lactococcus garvieae","Edhazardia aedis",0.0211585730408326,0.69323497587036,0.0498759858239186,0.25395792782615,0.415158226228658,0.678026077114126,0.601297297297297,0.839980581621477,"0/0","Intersect",0.415158226228658
"Clostridium beijerinckii","Streptococcus sp. HSISS1",0.0260241413976477,0.627529079683948,0.0547273861433146,0.210602145378214,0.415106681656388,0.678063808342276,0.601405405405405,0.839980581621477,"0/0","Bacteria",0.415106681656388
"Rhizophagus irregularis","Trichophyton mentagrophytes",-0.0148501192112007,0.78190165367866,-0.0435165332648539,0.31964683589656,-0.414250815392469,0.67869043036234,0.601945945945946,0.839980581621477,"0/0","Eukaryota",0.414250815392469
"Brachyspira pilosicoli","Ruminococcus bicirculans",0.0111189310024406,0.835792425806932,-0.0175312036002386,0.688594119337609,-0.413667062773216,0.679117952012132,0.602306306306306,0.839980581621477,"0/0","Bacteria",0.413667062773216
"Streptococcus salivarius","Rhizophagus clarus",0.0649150547443873,0.225748627156343,0.0363537299000916,0.405827920351165,-0.413440719145044,0.679283746593159,0.602378378378378,0.839980581621477,"0/0","Intersect",0.413440719145044
"Brachyspira pilosicoli","Naumovozyma dairenensis",0.0204636389685153,0.702824817486756,-0.00815511851852346,0.852119367057975,-0.413225367320404,0.679441504185279,0.602414414414414,0.839980581621477,"0/0","Intersect",0.413225367320404
"Lactobacillus ruminis","Prevotella intermedia",0.0241220904094917,0.652902211096992,-0.00447272046758192,0.918566863458167,-0.412903781570304,0.679677110369296,0.602522522522522,0.839980581621477,"0/0","Bacteria",0.412903781570304
"Clostridium beijerinckii","Streptococcus equinus",0.0959449724394112,0.0730236824827557,0.067562110357859,0.122075693321546,-0.412561639197619,0.679927811481873,0.602810810810811,0.839980581621477,"0/0","Bacteria",0.412561639197619
"Blautia sp. SC05B48","Lactobacillus ruminis",0.0665551758568073,0.214215658666189,0.0380760569590537,0.383935279992417,-0.412322153490871,0.680103313092804,0.602954954954955,0.839980581621477,"0/0","Bacteria",0.412322153490871
"Streptococcus thermophilus","Aspergillus ochraceoroseus",0.00899528490127306,0.86682893307781,-0.0195590702580862,0.654781799444462,-0.412291222729337,0.680125981256334,0.602954954954955,0.839980581621477,"0/0","Intersect",0.412291222729337
"Streptococcus sp. A12","Prevotella intermedia",-0.0294924777844165,0.582388254817693,-0.00101189344604888,0.981546468985289,0.411310153490075,0.680845125351419,0.603747747747748,0.839980581621477,"0/0","Bacteria",0.411310153490075
"Brachyspira pilosicoli","Schizosaccharomyces pombe",-0.0087433199388591,0.870525911596588,-0.0372033172048951,0.39493725831534,-0.411134212566643,0.680974124406675,0.603927927927928,0.839980581621477,"0/0","Intersect",0.411134212566643
"Bifidobacterium adolescentis","Phytopythium vexans",0.0634918081600484,0.236108611738693,0.0350906330664193,0.422345852350319,-0.411066814939761,0.681023542500991,0.604,0.839980581621477,"0/0","Intersect",0.411066814939761
"Streptococcus anginosus","Bifidobacterium angulatum",0.018925983668833,0.724210110598356,-0.00952591235384522,0.827623310584248,-0.410809246702005,0.681212412378368,0.604144144144144,0.839980581621477,"0/0","Bacteria",0.410809246702005
"Bifidobacterium pseudocatenulatum","Cordyceps sp. RAO-2017",-0.0522733685280246,0.329503923958973,-0.0238631924685355,0.585376094189069,0.410793237227952,0.681224152480249,0.604144144144144,0.839980581621477,"0/0","Intersect",0.410793237227952
"Pseudobutyrivibrio xylanivorans","Rhizophagus clarus",0.123048881920231,0.0213038732114224,0.0949533652802267,0.0296011845745825,-0.410533201009561,0.68141485360833,0.604324324324324,0.839980581621477,"+/+","Intersect",0.410533201009561
"Gemella morbillorum","Streptococcus salivarius",0.0512252965458308,0.339306333588047,0.0228366817226688,0.601618118200144,-0.410449402003709,0.681476313096996,0.604324324324324,0.839980581621477,"0/0","Bacteria",0.410449402003709
"Cordyceps sp. RAO-2017","Rhizophagus clarus",-0.137054723241922,0.0102579373667797,-0.109130360515092,0.0123491408796774,0.409387412995513,0.682255375313253,0.605225225225225,0.839980581621477,"-/-","Eukaryota",0.409387412995513
"Streptococcus sp. A12","Aspergillus ochraceoroseus",0.00892148964762745,0.867911403961463,-0.0194070071002494,0.65729400224763,-0.409029486973061,0.682518021857219,0.60554954954955,0.839980581621477,"0/0","Intersect",0.409029486973061
"Clostridium beijerinckii","Adlercreutzia equolifaciens",0.0609274367583433,0.255610700768917,0.0890731667263773,0.0413389123603967,0.408678628682696,0.68277551941445,0.605765765765766,0.839980581621477,"0/+","Bacteria",0.408678628682696
"Streptococcus sp. HSISS1","Naumovozyma dairenensis",0.0243365682969885,0.650020307459476,-0.00389295830487039,0.929092554431665,-0.407631685111515,0.683544098607814,0.606378378378378,0.839980581621477,"0/0","Intersect",0.407631685111515
"[Eubacterium] eligens","Trichophyton mentagrophytes",-0.0402852412068238,0.452486103466949,-0.0120756617331952,0.782518318704521,0.407580491606474,0.68358168905504,0.606378378378378,0.839980581621477,"0/0","Intersect",0.407580491606474
"Blautia sp. SC05B48","Streptococcus equinus",0.0568357715630416,0.288983810444672,0.0849003839954523,0.0518729268725209,0.407253687835061,0.683821673523019,0.606666666666667,0.839980581621477,"0/0","Bacteria",0.407253687835061
"Streptococcus sp. I-G2","Escherichia coli",-0.0124881311857068,0.815912948549884,-0.0405950143905353,0.353244578377363,-0.40610424828294,0.68466600441212,0.607603603603604,0.839980581621477,"0/0","Bacteria",0.40610424828294
"Porphyromonas asaccharolytica","Bifidobacterium pseudocatenulatum",-0.0475938281207625,0.374693043323114,-0.0195603270785535,0.654761051963709,0.405215410535143,0.685319178296466,0.60818018018018,0.839980581621477,"0/0","Bacteria",0.405215410535143
"Anaerostipes hadrus","Pseudocercospora musae",0.20957498734614,7.79153257486342e-05,0.182627622241972,2.55361942578247e-05,-0.404640013882286,0.68574214143986,0.608720720720721,0.839980581621477,"+/+","Intersect",0.404640013882286
"Gemella morbillorum","Naumovozyma dairenensis",0.0336852831799342,0.529926757037532,0.00567194085308916,0.8968419462174,-0.404624056445893,0.685753872852177,0.608720720720721,0.839980581621477,"0/0","Intersect",0.404624056445893
"Porphyromonas asaccharolytica","Streptococcus thermophilus",-0.0421286350706422,0.432052642818154,-0.0141310426104729,0.746674617001043,0.404560111260585,0.685800884129071,0.608828828828829,0.839980581621477,"0/0","Bacteria",0.404560111260585
"Prevotella intermedia","Tuber magnatum",-0.172532235223552,0.00119290897146906,-0.199552563036683,4.0685477369351e-06,-0.404119694199079,0.686124703352324,0.609081081081081,0.839980581621477,"-/-","Intersect",0.404119694199079
"Sphaerulina musiva","Cordyceps sp. RAO-2017",0.0973842989061897,0.0688041949939262,0.0695977814887632,0.111201395272229,-0.404009066747751,0.686206051893199,0.609081081081081,0.839980581621477,"0/0","Eukaryota",0.404009066747751
"Bifidobacterium adolescentis","Sphaerulina musiva",-0.0394754655681867,0.461631252298299,-0.0115479563354276,0.791799153124982,0.403490559303473,0.686587378432701,0.609369369369369,0.839980581621477,"0/0","Intersect",0.403490559303473
"Aspergillus ochraceoroseus","Leucoagaricus sp. SymC.cos",0.0113020496307295,0.83312736524237,-0.0166399244998485,0.703658811325043,-0.403439614640902,0.686624849031936,0.609441441441441,0.839980581621477,"0/0","Eukaryota",0.403439614640902
"Lactobacillus ruminis","Hyaloscypha variabilis",0.0234438485482512,0.662049460426102,-0.00446187055778331,0.918763720807682,-0.402949517247301,0.686985362690477,0.609765765765766,0.839980581621477,"0/0","Intersect",0.402949517247301
"Bifidobacterium bifidum","Prevotella intermedia",0.0121475476801942,0.82084741146332,-0.0157556909982483,0.718719930110932,-0.402878701903022,0.687037460060165,0.609765765765766,0.839980581621477,"0/0","Bacteria",0.402878701903022
"Lactobacillus ruminis","Trichoderma atroviride",0.0443994675645273,0.407628050398581,0.0721743570415752,0.0985477149062972,0.402391508856597,0.687395918085411,0.60990990990991,0.839980581621477,"0/0","Intersect",0.402391508856597
"Streptococcus sp. A12","Phytopythium vexans",-0.0437895047861329,0.414106861045561,-0.0160014344960674,0.714522949234632,0.401573348907574,0.687998046985175,0.610738738738739,0.839980581621477,"0/0","Intersect",0.401573348907574
"Streptococcus equinus","Phytopythium vexans",-0.0349835961875304,0.514180844986365,-0.00720498369731561,0.869183613266463,0.401256362883375,0.68823138763115,0.610918918918919,0.839980581621477,"0/0","Intersect",0.401256362883375
"Streptococcus sp. I-P16","Prevotella intermedia",-0.0205537515451013,0.701578596685958,0.00719943453709403,0.869283461863978,0.400728467835398,0.688620049086593,0.611099099099099,0.839980581621477,"0/0","Bacteria",0.400728467835398
"[Eubacterium] eligens","Bifidobacterium catenulatum",-0.0846248331470466,0.114024881167889,-0.0570294238230289,0.192010142718479,0.400441716453861,0.688831203569142,0.611243243243243,0.839980581621477,"0/0","Bacteria",0.400441716453861
"Streptococcus sp. A12","Hyaloscypha variabilis",0.0107541180403638,0.841107387588694,0.0384583102877727,0.379175987579293,0.40024552697528,0.688975685153853,0.611459459459459,0.839980581621477,"0/0","Intersect",0.40024552697528
"Longibaculum sp. KGMB06250","Pichia kudriavzevii",0.0754275455222092,0.159107764269156,0.102828697901219,0.0184363617747128,0.398796128115377,0.690043430229752,0.612612612612613,0.839980581621477,"0/+","Intersect",0.398796128115377
"Parvimonas micra","Streptococcus sp. FDAARGOS 192",0.0256903777149316,0.631950946973014,-0.00191561779435045,0.96507360160711,-0.398641483958597,0.690157390173758,0.612684684684685,0.839980581621477,"0/0","Bacteria",0.398641483958597
"Debaryomyces hansenii","Hyaloscypha variabilis",0.00923655938224848,0.863291527007476,-0.0183622620792888,0.674657260451265,-0.398489838558926,0.690269147104527,0.612900900900901,0.839980581621477,"0/0","Eukaryota",0.398489838558926
"Escherichia coli","Lipomyces starkeyi",-0.0791641072847362,0.139395128575377,-0.0517705468482667,0.236342198063431,0.397220546172219,0.691204832273683,0.614018018018018,0.839980581621477,"0/0","Intersect",0.397220546172219
"Adlercreutzia equolifaciens","Aspergillus ochraceoroseus",-0.0197504633166234,0.712715574941911,0.00775502855856569,0.859296976322029,0.39714813469739,0.691258226131969,0.614018018018018,0.839980581621477,"0/0","Intersect",0.39714813469739
"Lactococcus garvieae","Streptococcus sp. FDAARGOS 192",0.0240112166776062,0.65439403100605,-0.00349105176810533,0.936396621308794,-0.397129115554083,0.691272250482157,0.614054054054054,0.839980581621477,"0/0","Bacteria",0.397129115554083
"Bifidobacterium catenulatum","Ruminococcus bicirculans",-0.0568381461218959,0.288963631647048,-0.0294231253062388,0.50113357084529,0.396565370080255,0.691687993627809,0.614378378378378,0.839980581621477,"0/0","Bacteria",0.396565370080255
"Streptococcus sp. I-G2","Baudoinia panamericana",0.0214102595329945,0.689773730837791,-0.0060430029622237,0.890134658128376,-0.396403053230358,0.6918077140333,0.61445045045045,0.839980581621477,"0/0","Intersect",0.396403053230358
"Lactobacillus ruminis","Leucoagaricus sp. SymC.cos",0.0166238006111462,0.756628108940318,-0.0107192417733076,0.806432970529573,-0.394791490448566,0.692996775527287,0.615531531531532,0.839980581621477,"0/0","Intersect",0.394791490448566
"Pseudobutyrivibrio xylanivorans","Bifidobacterium angulatum",0.0282622339656946,0.598227062797778,0.00100957290370991,0.981588780369118,-0.393567262626103,0.693900555085736,0.616540540540541,0.839980581621477,"0/0","Bacteria",0.393567262626103
"Erysiphe pulchra","Sphaerulina musiva",0.212040597290213,6.38038475444525e-05,0.237915177545282,3.43364545685176e-08,0.393506616086608,0.693945338397409,0.616540540540541,0.839980581621477,"+/+","Eukaryota",0.393506616086608
"Aspergillus rambellii","Aspergillus kawachii",-0.0625155453416364,0.243405802535448,-0.0353499456991134,0.41892305802532,0.393167449755422,0.694195809178679,0.616972972972973,0.839980581621477,"0/0","Eukaryota",0.393167449755422
"Baudoinia panamericana","Edhazardia aedis",0.0636122671415428,0.235219019675641,0.0906566254445866,0.0378449039944799,0.392812861889253,0.694457704316503,0.617117117117117,0.839980581621477,"0/+","Eukaryota",0.392812861889253
"Clostridium beijerinckii","Choanephora cucurbitarum",0.0334937292711835,0.532270400784275,0.0606269694934241,0.165410212685396,0.392628292903317,0.69459403960677,0.617261261261261,0.839980581621477,"0/0","Intersect",0.392628292903317
"[Eubacterium] eligens","[Candida] arabinofermentans",-0.0490554510190084,0.360185647630008,-0.0761289893018415,0.0813849397690019,-0.392434324530501,0.694737328575399,0.617369369369369,0.839980581621477,"0/0","Intersect",0.392434324530501
"Phytopythium vexans","[Candida] arabinofermentans",-0.128719355303817,0.0159728285117704,-0.101929549432968,0.0194902189627892,0.392014531379505,0.695047476925751,0.617621621621622,0.839980581621477,"-/-","Eukaryota",0.392014531379505
"Phytophthora capsici","Choanephora cucurbitarum",-0.0688461769030824,0.198823210427352,-0.0418451844971706,0.338603869658753,0.391047009998887,0.695762487953229,0.618378378378378,0.839980581621477,"0/0","Eukaryota",0.391047009998887
"Streptococcus sp. HSISS1","Phytophthora capsici",-0.0302901773297075,0.572223576926244,-0.00329000873574431,0.940052328453264,0.389946878045719,0.696575828649189,0.619315315315315,0.839980581621477,"0/0","Intersect",0.389946878045719
"Anaerostipes hadrus","Prevotella intermedia",-0.141979842983886,0.00780973489863435,-0.11541986179793,0.00811733951882987,0.389941375931007,0.696579897306101,0.619315315315315,0.839980581621477,"-/-","Bacteria",0.389941375931007
"Streptococcus sp. I-G2","Alistipes sp. 3BBH6",-0.076477448354832,0.153368012021009,-0.0495981594151014,0.256615853296509,0.389640212954403,0.696802612050865,0.619603603603604,0.839980581621477,"0/0","Bacteria",0.389640212954403
"Bifidobacterium longum","Colletotrichum fioriniae",0.0314702891348759,0.557341797413169,0.00451119570729332,0.917868821016346,-0.38936985202008,0.697002570465815,0.61981981981982,0.839980581621477,"0/0","Intersect",0.38936985202008
"Bifidobacterium catenulatum","Streptococcus equinus",-0.0178944360160361,0.738678878006023,0.00907282065836393,0.835702792942167,0.389369243085209,0.697003020856612,0.61981981981982,0.839980581621477,"0/0","Bacteria",0.389369243085209
